location,total_sqft,size,price,price_per_sqft
Other,1058.0,2,6000000.0,5671.077504725898
Other,900.0,1,3000000.0,3333.3333333333335
Other,1672.0,3,15000000.0,8971.291866028709
Other,1400.0,2,6500000.0,4642.857142857143
Other,1250.0,3,13900000.0,11120.0
Other,1468.0,2,13000000.0,8855.58583106267
Other,1166.0,2,5300000.0,4545.454545454545
Other,900.0,2,4600000.0,5111.111111111111
Other,1190.0,3,5500000.0,4621.848739495798
Other,1480.0,3,14500000.0,9797.297297297297
Other,820.0,2,2400000.0,2926.829268292683
Other,2280.0,3,28500000.0,12500.0
Other,2000.0,3,20000000.0,10000.0
Other,1460.0,3,7300000.0,5000.0
Other,1080.0,3,7500000.0,6944.444444444444
Other,2400.0,3,15000000.0,6250.0
Other,1070.0,2,3500000.0,3271.0280373831774
Other,1125.0,2,7500000.0,6666.666666666667
Other,1596.0,3,9500000.0,5952.380952380952
Other,1639.0,3,12300000.0,7504.5759609518
Other,920.0,2,3700000.0,4021.7391304347825
Other,525.0,1,2600000.0,4952.380952380952
Other,1740.0,3,19900000.0,11436.781609195403
Other,1372.0,3,9000000.0,6559.766763848396
Other,885.0,2,4000000.0,4519.774011299435
Other,6200.0,5,72000000.0,11612.90322580645
Other,1490.0,3,5960000.0,4000.0
Other,1650.0,4,9900000.0,6000.0
Other,925.0,2,6300000.0,6810.810810810811
Other,2500.0,3,27000000.0,10800.0
Other,1584.0,4,14500000.0,9154.040404040405
Other,1570.0,3,11500000.0,7324.84076433121
Other,2400.0,6,13000000.0,5416.666666666667
Other,1680.0,3,8500000.0,5059.523809523809
Other,1464.0,2,5600000.0,3825.136612021858
Other,1750.0,3,18000000.0,10285.714285714286
Other,1500.0,2,16000000.0,10666.666666666666
Other,2100.0,6,27500000.0,13095.238095238095
Other,705.0,1,3650000.0,5177.304964539007
Other,1340.0,3,7700000.0,5746.268656716418
Other,1800.0,3,7000000.0,3888.8888888888887
Other,1230.0,2,5700000.0,4634.1463414634145
Other,1270.0,4,17500000.0,13779.527559055117
Other,3595.0,4,36000000.0,10013.908205841446
Other,1485.0,3,8500000.0,5723.905723905724
Other,1100.0,2,3950000.0,3590.909090909091
Other,3100.0,4,38500000.0,12419.354838709678
Other,1219.0,2,4000000.0,3281.3781788351107
Other,1200.0,4,15000000.0,12500.0
Other,3259.0,3,27000000.0,8284.749923289353
Other,3200.0,4,19000000.0,5937.5
Other,970.0,2,4000000.0,4123.711340206186
Other,596.0,1,4200000.0,7046.979865771812
Other,10000.0,16,55000000.0,5500.0
Other,1200.0,4,11000000.0,9166.666666666666
Other,1910.0,3,19000000.0,9947.643979057591
Other,1405.0,3,7000000.0,4982.20640569395
Other,1800.0,3,6500000.0,3611.1111111111113
Other,1750.0,3,14900000.0,8514.285714285714
Other,985.0,2,6300000.0,6395.9390862944165
Other,1300.0,2,12900000.0,9923.076923076924
Other,1490.0,3,8800000.0,5906.040268456376
Other,620.0,2,2500000.0,4032.2580645161293
Other,4428.0,4,25500000.0,5758.807588075881
Other,1301.0,2,5500000.0,4227.517294388932
Other,650.0,1,3000000.0,4615.384615384615
Other,1500.0,3,8999000.0,5999.333333333333
Other,1350.0,4,14500000.0,10740.74074074074
Other,910.0,1,4200000.0,4615.384615384615
Other,1250.0,3,3900000.0,3120.0
Other,532.0,1,2249000.0,4227.443609022556
Other,1060.0,3,6200000.0,5849.056603773585
Other,902.0,2,4200000.0,4656.319290465632
Other,1550.0,2,16000000.0,10322.58064516129
Other,1374.0,3,7000000.0,5094.614264919942
Other,2145.0,4,12500000.0,5827.505827505827
Other,1080.0,2,5500000.0,5092.592592592592
Other,1000.0,2,8000000.0,8000.0
Other,1240.0,2,5260000.0,4241.935483870968
Other,1500.0,3,9700000.0,6466.666666666667
Other,1865.0,3,14000000.0,7506.702412868633
Other,1200.0,2,4900000.0,4083.3333333333335
Other,3500.0,4,24500000.0,7000.0
Other,1203.0,2,5986000.0,4975.893599334996
Other,1600.0,3,7600000.0,4750.0
Other,1134.0,2,4000000.0,3527.336860670194
Other,1320.0,3,7300000.0,5530.30303030303
Other,2150.0,6,20500000.0,9534.883720930233
Other,1100.0,2,5610000.0,5100.0
Other,2400.0,5,12000000.0,5000.0
Other,675.0,2,5200000.0,7703.7037037037035
Other,1801.0,3,13900000.0,7717.9344808439755
Other,1350.0,3,6500000.0,4814.814814814815
Other,2990.0,4,32400000.0,10836.120401337792
Other,2400.0,2,16000000.0,6666.666666666667
Other,1250.0,3,4000000.0,3200.0
Other,1150.0,2,7500000.0,6521.739130434783
Other,1200.0,3,16500000.0,13750.0
Other,1400.0,3,6200000.0,4428.571428571428
Other,1302.0,2,6909999.999999999,5307.219662058371
Other,1488.0,3,6000000.0,4032.2580645161293
Other,4500.0,9,16600000.0,3688.8888888888887
Other,1853.0,3,8200000.0,4425.256341068538
Other,861.0,2,3500000.0,4065.040650406504
Other,1256.0,2,6280000.0,5000.0
Other,1390.0,3,8000000.0,5755.395683453237
Other,1550.0,3,9000000.0,5806.451612903225
Other,1310.0,3,3783000.0,2887.7862595419847
Other,1500.0,4,11000000.0,7333.333333333333
Other,1531.0,3,7200000.0,4702.808621815807
Other,1839.0,3,16500000.0,8972.26753670473
Other,900.0,2,7000000.0,7777.777777777777
Other,1200.0,4,7000000.0,5833.333333333333
Other,1500.0,3,14900000.0,9933.333333333334
Other,1650.0,3,5200000.0,3151.5151515151515
Other,1100.0,2,3800000.0,3454.5454545454545
Other,750.0,1,5000000.0,6666.666666666667
Other,2400.0,5,22500000.0,9375.0
Other,600.0,2,7500000.0,12500.0
Other,1605.0,3,8500000.0,5295.95015576324
Other,1205.0,2,6000000.0,4979.253112033195
Other,1200.0,2,4614000.0,3845.0
Other,1500.0,1,1950000.0,1300.0
Other,1125.0,2,4400000.0,3911.1111111111113
Other,1200.0,2,16000000.0,13333.333333333334
Other,1904.0,3,15500000.0,8140.756302521008
Other,2770.0,3,31500000.0,11371.841155234657
Other,813.0,1,3900000.0,4797.047970479704
Other,3884.0,4,24000000.0,6179.196704428425
Other,4750.0,4,12000000.0,2526.315789473684
Other,1630.0,3,9778000.0,5998.773006134969
Other,1090.0,2,3600000.0,3302.7522935779816
Other,2425.0,4,17300000.0,7134.020618556701
Other,1150.0,2,5600000.0,4869.565217391304
Other,1141.0,2,4900000.0,4294.478527607362
Other,936.0,2,4300000.0,4594.017094017094
Other,1280.0,2,7500000.0,5859.375
Other,735.0,1,7500000.0,10204.081632653062
Other,500.0,1,2400000.0,4800.0
Other,1200.0,3,14500000.0,12083.333333333334
Other,1200.0,2,10000000.0,8333.333333333334
Other,1200.0,3,16000000.0,13333.333333333334
Other,1265.0,3,8200000.0,6482.213438735178
Other,3200.0,4,15000000.0,4687.5
Other,1196.0,2,5681000.0,4750.0
Other,1850.0,3,9800000.0,5297.2972972972975
Other,2360.0,4,15000000.0,6355.932203389831
Other,1030.0,2,7725000.0,7500.0
Other,1512.0,2,6501000.000000001,4299.603174603175
Other,2000.0,3,16000000.0,8000.0
Other,1575.0,3,9300000.0,5904.761904761905
Other,1300.0,3,7000000.0,5384.615384615385
Other,975.0,2,5000000.0,5128.205128205128
Other,1380.0,2,7500000.0,5434.782608695652
Other,5800.0,5,8000000.0,1379.3103448275863
Other,1000.0,2,4500000.0,4500.0
Other,3000.0,4,10000000.0,3333.3333333333335
Other,1080.0,2,4500000.0,4166.666666666667
Other,3100.0,3,25000000.0,8064.5161290322585
Other,1190.0,2,10000000.0,8403.361344537816
Other,1827.0,3,10000000.0,5473.453749315819
Other,1180.0,2,6300000.0,5338.983050847458
Other,1300.0,3,4700000.0,3615.3846153846152
Other,1155.0,3,6000000.0,5194.805194805195
Other,1274.0,2,8100000.0,6357.9277864992155
Other,1540.0,3,6800000.0,4415.584415584415
Other,1206.0,2,3850000.0,3192.3714759535656
Other,1200.0,4,17000000.0,14166.666666666666
Other,1200.0,4,14000000.0,11666.666666666666
Other,1200.0,3,5500000.0,4583.333333333333
Other,1161.0,2,3669000.0,3160.206718346253
Other,1097.0,2,6500000.0,5925.2506836827715
Other,1600.0,4,16500000.0,10312.5
Other,620.0,2,2200000.0,3548.3870967741937
Other,1355.0,2,7500000.0,5535.055350553505
Other,7500.0,4,90000000.0,12000.0
Other,1280.0,2,4975000.0,3886.71875
Other,4200.0,2,16000000.0,3809.5238095238096
Other,4104.0,4,36000000.0,8771.929824561403
Other,1215.0,2,4985000.0,4102.880658436214
Other,1076.0,2,5200000.0,4832.71375464684
Other,2080.0,2,15000000.0,7211.538461538462
Other,1505.0,2,9000000.0,5980.066445182724
Other,1200.0,3,9575000.0,7979.166666666667
Other,1810.0,3,14800000.0,8176.795580110497
Other,1250.0,2,3900000.0,3120.0
Other,1530.0,3,9700000.0,6339.869281045751
Other,1500.0,3,7000000.0,4666.666666666667
Other,2000.0,4,8000000.0,4000.0
Other,1500.0,3,13000000.0,8666.666666666666
Other,1600.0,3,7200000.0,4500.0
Other,2100.0,6,7100000.0,3380.9523809523807
Other,2500.0,3,7500000.0,3000.0
Other,1533.0,3,15000000.0,9784.735812133073
Other,745.0,2,5000000.0,6711.4093959731545
Other,1460.0,3,7000000.0,4794.520547945205
Other,1355.0,2,9500000.0,7011.070110701107
Other,833.0,1,4900000.0,5882.35294117647
Other,1037.0,2,3628000.0,3498.553519768563
Other,3000.0,4,27000000.0,9000.0
Other,1220.0,2,6800000.0,5573.770491803279
Other,3811.0,4,47500000.0,12463.920230910522
Other,1545.0,3,8500000.0,5501.6181229773465
Other,780.0,2,3500000.0,4487.179487179487
Other,1350.0,2,11000000.0,8148.148148148148
Other,1350.0,2,4100000.0,3037.037037037037
Other,1200.0,3,6800000.0,5666.666666666667
Other,1842.0,3,11500000.0,6243.213897937025
Other,1150.0,2,4900000.0,4260.869565217391
Other,2000.0,5,18000000.0,9000.0
Other,1096.0,2,4800000.0,4379.56204379562
Other,1094.0,2,4400000.0,4021.9378427787933
Other,1100.0,2,4900000.0,4454.545454545455
Other,1280.0,4,11500000.0,8984.375
Other,1086.0,2,4750000.0,4373.848987108656
Other,1655.0,3,15500000.0,9365.558912386707
Other,1150.0,2,7400000.0,6434.782608695652
Other,1440.0,3,6580000.0,4569.444444444444
Other,1200.0,3,10800000.0,9000.0
Other,1200.0,2,7500000.0,6250.0
Other,1225.0,3,6000000.0,4897.959183673469
Other,1550.0,3,6000000.0,3870.967741935484
Other,1650.0,3,7500000.0,4545.454545454545
Other,1113.0,2,4600000.0,4132.973944294699
Other,1500.0,2,20300000.0,13533.333333333334
Other,1800.0,3,7200000.0,4000.0
Other,1350.0,4,8500000.0,6296.2962962962965
Other,4500.0,9,50000000.0,11111.111111111111
Other,935.0,2,3272999.9999999995,3500.5347593582883
Other,600.0,2,8500000.0,14166.666666666666
Other,2500.0,5,12000000.0,4800.0
Other,1550.0,3,16000000.0,10322.58064516129
Other,1140.0,2,5200000.0,4561.403508771929
Other,1050.0,2,4000000.0,3809.5238095238096
Other,1758.0,3,9500000.0,5403.86803185438
Other,3179.0,4,35100000.0,11041.207927021076
Other,909.0,3,4000000.0,4400.4400440044
Other,1200.0,2,8500000.0,7083.333333333333
Other,1200.0,2,3400000.0,2833.3333333333335
Other,1800.0,3,14000000.0,7777.777777777777
Other,1000.0,2,4800000.0,4800.0
Other,1095.0,2,3852000.0000000005,3517.8082191780827
Other,3900.0,4,33300000.0,8538.461538461539
Other,2400.0,3,20000000.0,8333.333333333334
Other,1645.0,3,8750000.0,5319.148936170212
Other,1252.0,2,5500000.0,4392.97124600639
Other,2600.0,3,14000000.0,5384.615384615385
Other,950.0,2,6000000.0,6315.789473684211
Other,2107.0,4,9500000.0,4508.780256288562
Other,1450.0,3,6800000.0,4689.6551724137935
Other,2431.0,3,10000000.0,4113.533525298231
Other,1155.0,2,5600000.0,4848.484848484848
Other,1450.0,2,6263000.0,4319.310344827586
Other,1900.0,3,20500000.0,10789.473684210527
Other,1365.0,2,6000000.0,4395.604395604396
Other,1402.0,3,8500000.0,6062.767475035664
Other,1550.0,3,7500000.0,4838.709677419355
Other,2100.0,3,24000000.0,11428.57142857143
Other,5000.0,4,29000000.0,5800.0
Other,1100.0,2,4500000.0,4090.909090909091
Other,1200.0,3,14000000.0,11666.666666666666
Other,814.0,2,5500000.0,6756.756756756757
Other,1100.0,2,4400000.0,4000.0
Other,830.0,2,3700000.0,4457.831325301205
Other,435.0,1,1950000.0,4482.758620689655
Other,1590.0,3,12000000.0,7547.169811320755
Other,1230.0,3,5351000.0,4350.40650406504
Other,1450.0,3,8960000.0,6179.310344827586
Other,1340.0,2,7700000.0,5746.268656716418
Other,1135.0,2,3290999.9999999995,2899.5594713656383
Other,1745.0,3,7700000.0,4412.607449856733
Other,1665.0,3,10500000.0,6306.306306306306
Other,1220.0,2,4879000.0,3999.1803278688526
Other,2300.0,4,20000000.0,8695.652173913044
Other,1210.0,2,7600000.0,6280.99173553719
Other,1100.0,2,4600000.0,4181.818181818182
Other,1286.0,3,6700000.0,5209.9533437014
Other,1141.0,2,4000000.0,3505.6967572304998
Other,1140.0,2,4500000.0,3947.3684210526317
Other,1065.0,2,5800000.0,5446.0093896713615
Other,1082.0,3,4200000.0,3881.7005545286506
Other,1290.0,2,4063000.0000000005,3149.6124031007757
Other,1636.0,3,9700000.0,5929.095354523228
Other,3600.0,4,45000000.0,12500.0
Other,1450.0,3,4200000.0,2896.551724137931
Other,1120.0,2,4000000.0,3571.4285714285716
Other,1200.0,3,7200000.0,6000.0
Other,3000.0,6,9000000.0,3000.0
Other,1100.0,2,4700000.0,4272.727272727273
Other,1000.0,2,7500000.0,7500.0
Other,1388.0,3,6998999.999999999,5042.50720461095
Other,905.0,1,5200000.0,5745.85635359116
Other,1176.0,2,4400000.0,3741.496598639456
Other,4830.0,4,39000000.0,8074.534161490683
Other,850.0,2,7500000.0,8823.529411764706
Other,1600.0,3,6400000.0,4000.0
Other,2065.0,3,13000000.0,6295.399515738499
Other,1150.0,2,12500000.0,10869.565217391304
Other,1250.0,2,5900000.0,4720.0
Other,1115.0,2,4600000.0,4125.5605381165915
Other,2550.0,3,29000000.0,11372.549019607843
Other,615.0,1,2400000.0,3902.439024390244
Other,3080.0,4,28500000.0,9253.246753246753
Other,1130.0,2,5200000.0,4601.769911504425
Other,3400.0,4,42000000.0,12352.941176470587
Other,450.0,1,2500000.0,5555.555555555556
Other,1100.0,2,8500000.0,7727.272727272727
Other,966.0,2,4900000.0,5072.463768115942
Other,4400.0,5,35000000.0,7954.545454545455
Other,1550.0,3,7900000.0,5096.774193548387
Other,1540.0,3,7000000.0,4545.454545454545
Other,1036.0,2,11000000.0,10617.760617760618
Other,1230.0,2,5800000.0,4715.447154471544
Other,1070.0,2,3890000.0,3635.5140186915887
Other,1041.0,2,3644000.0,3500.480307396734
Other,1376.0,4,15600000.0,11337.209302325582
Other,1150.0,3,6000000.0,5217.391304347826
Other,1508.0,3,7500000.0,4973.474801061008
Other,1110.0,2,5800000.0,5225.225225225226
Other,1950.0,3,9000000.0,4615.384615384615
Other,1080.0,2,6200000.0,5740.740740740741
Other,999.0,2,4366000.0,4370.37037037037
Other,1180.0,2,4000000.0,3389.830508474576
Other,1127.0,2,5500000.0,4880.212954747116
Other,1475.0,3,20000000.0,13559.322033898305
Other,1200.0,3,9625000.0,8020.833333333333
Other,1250.0,3,6500000.0,5200.0
Other,412.5,1,1980000.0,4800.0
Other,2631.0,4,20000000.0,7601.672367920943
Other,830.0,2,6000000.0,7228.915662650603
Other,1500.0,2,8800000.0,5866.666666666667
Other,1518.0,3,7600000.0,5006.587615283267
Other,856.0,2,4800000.0,5607.476635514019
Other,1070.0,2,3315000.0,3098.1308411214955
Other,1117.0,2,11000000.0,9847.806624888093
Other,600.0,1,4300000.0,7166.666666666667
Other,7500.0,4,42500000.0,5666.666666666667
Other,925.0,2,4800000.0,5189.189189189189
Other,1100.0,2,5200000.0,4727.272727272727
Other,2675.0,4,29000000.0,10841.121495327103
Other,1016.0,2,4590000.0,4517.716535433071
Other,1800.0,3,8800000.0,4888.888888888889
Other,1062.0,2,4700000.0,4425.612052730697
Other,1477.0,3,8000000.0,5416.384563303995
Other,42000.0,9,17500000.0,416.6666666666667
Other,1793.0,3,9800000.0,5465.699944227552
Other,960.0,2,3300000.0,3437.5
Other,620.0,2,2300000.0,3709.6774193548385
Other,1400.0,3,3500000.0,2500.0
Other,1020.0,2,6200000.0,6078.431372549019
Other,3563.0,4,31000000.0,8700.533258490037
Other,1165.0,2,4700000.0,4034.3347639484978
Other,3300.0,4,31800000.0,9636.363636363636
Other,1440.0,4,8800000.0,6111.111111111111
Other,2250.0,3,11300000.0,5022.222222222223
Other,1250.0,3,4300000.0,3440.0
Other,1718.0,3,22300000.0,12980.209545983702
Other,1200.0,3,7500000.0,6250.0
Other,985.0,2,5500000.0,5583.756345177665
Other,1700.0,3,6850000.0,4029.4117647058824
Other,2000.0,5,9900000.0,4950.0
Other,1643.0,3,7500000.0,4564.820450395618
Other,1740.0,3,5500000.0,3160.919540229885
Other,1030.0,2,8000000.0,7766.9902912621355
Other,1150.0,2,6900000.0,6000.0
Other,2600.0,4,9500000.0,3653.846153846154
Other,1350.0,3,6800000.0,5037.037037037037
Other,1500.0,3,9000000.0,6000.0
Other,850.0,2,3500000.0,4117.64705882353
Other,1250.0,2,6000000.0,4800.0
Other,970.0,2,3500000.0,3608.2474226804125
Other,1148.0,2,5900000.0,5139.3728222996515
Other,1750.0,4,22500000.0,12857.142857142857
Other,1350.0,3,6000000.0,4444.444444444444
Other,1100.0,2,7800000.0,7090.909090909091
Other,1180.0,2,7400000.0,6271.186440677966
Other,4510.0,3,20000000.0,4434.589800443459
Other,1540.0,3,8500000.0,5519.480519480519
Other,1033.0,3,3150000.0,3049.3707647628266
Other,1800.0,3,23000000.0,12777.777777777777
Other,1200.0,2,3700000.0,3083.3333333333335
Other,2000.0,3,12000000.0,6000.0
Other,2000.0,3,14500000.0,7250.0
Other,500.0,1,1500000.0,3000.0
Other,850.0,2,4200000.0,4941.176470588235
Other,1165.0,2,3364000.0,2887.5536480686696
Other,2230.0,4,13000000.0,5829.596412556054
Other,2200.0,4,10000000.0,4545.454545454545
Other,1519.0,3,6723000.0,4425.938117182357
Other,3160.0,4,20600000.0,6518.987341772152
Other,922.0,2,7000000.0,7592.190889370932
Other,850.0,2,7200000.0,8470.588235294117
Other,1442.0,3,5624000.0,3900.138696255201
Other,1233.0,2,10000000.0,8110.300081103001
Other,1840.0,3,8500000.0,4619.565217391304
Other,1100.0,2,5700000.0,5181.818181818182
Other,1040.0,2,4679000.0,4499.038461538462
Other,2050.0,4,10000000.0,4878.048780487805
Other,800.0,2,3000000.0,3750.0
Other,1125.0,2,3600000.0,3200.0
Other,1936.0,3,11000000.0,5681.818181818182
Other,1652.5,3,9000000.0,5446.293494704993
Other,2159.0,3,11000000.0,5094.951366373321
Other,1500.0,3,13800000.0,9200.0
Other,700.0,2,4300000.0,6142.857142857143
Other,1750.0,3,17000000.0,9714.285714285714
Other,1365.0,3,9900000.0,7252.747252747253
Other,1800.0,6,10500000.0,5833.333333333333
Other,708.0,2,5500000.0,7768.3615819209035
Other,1680.0,3,13500000.0,8035.714285714285
Other,990.0,2,5800000.0,5858.585858585859
Other,1240.0,2,10000000.0,8064.5161290322585
Other,1810.0,3,11800000.0,6519.3370165745855
Other,2005.0,3,24000000.0,11970.074812967581
Other,1265.0,2,5800000.0,4584.98023715415
Other,1035.0,2,4400000.0,4251.207729468599
Other,1000.0,2,9700000.0,9700.0
Other,2800.0,6,10000000.0,3571.4285714285716
Other,3500.0,8,12000000.0,3428.5714285714284
Other,1430.0,3,7865000.000000001,5500.000000000001
Other,600.0,2,3000000.0,5000.0
Other,1200.0,1,4500000.0,3750.0
Other,1116.0,2,3760000.0,3369.1756272401435
Other,1090.0,2,4500000.0,4128.440366972477
Other,1260.0,4,6500000.0,5158.730158730159
Other,1000.0,2,3600000.0,3600.0
Other,840.0,1,7500000.0,8928.57142857143
Other,1760.0,3,11600000.0,6590.909090909091
Other,1145.0,2,5700000.0,4978.1659388646285
Other,3900.0,4,55000000.0,14102.564102564103
Other,3317.5,4,26850000.0,8093.443858327054
Other,600.0,2,5200000.0,8666.666666666666
Other,1670.0,3,16000000.0,9580.838323353293
Other,1410.0,2,7500000.0,5319.148936170212
Other,2400.0,5,9300000.0,3875.0
Other,1200.0,3,7559999.999999999,6299.999999999999
Other,2400.0,5,28500000.0,11875.0
Other,2100.0,4,15000000.0,7142.857142857143
Other,1200.0,2,5250000.0,4375.0
Other,1539.0,3,6000000.0,3898.635477582846
Other,920.0,2,4600000.0,5000.0
Other,1550.0,4,12000000.0,7741.935483870968
Other,905.0,2,5000000.0,5524.861878453039
Other,1495.0,3,20000000.0,13377.926421404682
Other,1455.0,3,5500000.0,3780.0687285223366
Other,550.0,1,2300000.0,4181.818181818182
Other,4000.0,5,13000000.0,3250.0
Other,1060.0,2,5300000.0,5000.0
Other,1570.0,3,7800000.0,4968.152866242038
Other,1537.0,3,11000000.0,7156.79895901106
Other,1750.0,3,15000000.0,8571.42857142857
Other,2800.0,7,25000000.0,8928.57142857143
Other,1020.0,2,4800000.0,4705.882352941177
Other,1191.0,2,9000000.0,7556.675062972292
Other,865.0,2,3511000.0,4058.9595375722542
Other,2100.0,4,9000000.0,4285.714285714285
Other,2849.0,4,25000000.0,8775.008775008775
Other,1000.0,2,4200000.0,4200.0
Other,1685.0,3,6000000.0,3560.8308605341244
Other,827.0,2,4500000.0,5441.354292623942
Other,1050.0,2,5000000.0,4761.9047619047615
Other,1060.0,2,4927000.0,4648.11320754717
Other,1261.0,2,6100000.0,4837.430610626487
Other,3400.0,4,19000000.0,5588.235294117647
Other,1180.0,2,5600000.0,4745.762711864407
Other,1205.0,2,7000000.0,5809.128630705394
Other,1194.0,2,6500000.0,5443.886097152429
Other,1250.0,2,5800000.0,4640.0
Other,1424.0,3,5500000.0,3862.3595505617977
Other,1250.0,3,5500000.0,4400.0
Other,2200.0,3,16000000.0,7272.727272727273
Other,1230.0,2,5500000.0,4471.544715447155
Other,1540.0,3,7600000.0,4935.064935064935
Other,1900.0,3,15500000.0,8157.894736842105
Other,1286.0,2,4800000.0,3732.5038880248835
Other,1200.0,2,9500000.0,7916.666666666667
Other,1060.0,2,3700000.0,3490.566037735849
Other,1100.0,2,11000000.0,10000.0
Other,1942.0,3,15500000.0,7981.462409886714
Other,1400.0,2,6000000.0,4285.714285714285
Other,1330.0,2,6400000.0,4812.0300751879695
Other,1515.0,3,9000000.0,5940.59405940594
Other,1206.0,2,5300000.0,4394.69320066335
Other,625.0,2,2400000.0,3840.0
Other,1300.0,3,6400000.0,4923.076923076923
Other,1200.0,1,6900000.0,5750.0
Other,2099.0,3,9500000.0,4525.964745116722
